Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),AC System Output (kW)
10,29,22,0,0,19.9,1.2,0.2,0,19.9,0
10,29,23,0,0,19.7,1.2,0.2,0,19.7,0
10,30,0,0,0,19.5,1.1,0.2,0,19.5,0
10,30,1,0,0,19.3,1.1,0.2,0,19.3,0
10,30,2,0,0,19.1,1.1,0.2,0,19.1,0
10,30,3,0,0,18.9,1,0.2,0,18.9,0
10,30,4,0,0,18.8,1,0.2,0,18.8,0
10,30,5,0,0,18.5,0.9,0.2,0,18.5,0
10,30,6,35,27,19.4,0.7,0.2,36.35,20.738,30.368294
10,30,7,227,134,21.8,0.8,0.2,247.272,31.033,289.859972
10,30,8,374,207,24.5,1.6,0.2,465.366,38.838,545.345603
10,30,9,460,254,26.9,2.5,0.2,652.068,43.627,747.831547
10,30,10,504,281,28.5,2.9,0.2,768.955,46.848,866.799886
10,30,11,516,291,29.4,3,0.2,809.934,48.391,905.588148
10,30,12,501,284,29.8,3,0.2,772.021,47.91,866.130255
10,30,13,454,259,29.8,3,0.2,657.048,45.234,748.094277
10,30,14,513,173,29.3,2.7,0.2,530.503,42.466,615.941256
10,30,15,361,122,27.4,1.8,0.2,302.485,36.32,351.458058
10,30,16,95,40,24.2,1.2,0.2,67.944,26.412,63.437434
10,30,17,0,0,22.1,1.2,0.2,0,0,0
10,30,18,0,0,21.3,1.2,0.2,0,21.3,0
10,30,19,0,0,20.6,1.1,0.2,0,20.6,0
10,30,20,0,0,19.8,1.1,0.2,0,19.8,0
10,30,21,0,0,19.2,1.1,0.2,0,19.2,0
10,30,22,0,0,18.7,1.1,0.2,0,18.7,0
10,30,23,0,0,18.4,1.2,0.2,0,18.4,0
10,31,0,0,0,18.2,1.2,0.2,0,18.2,0
10,31,1,0,0,18.1,1.2,0.2,0,18.1,0
10,31,2,0,0,17.9,1.2,0.2,0,17.9,0
10,31,3,0,0,17.7,1.2,0.2,0,17.7,0
10,31,4,0,0,17.6,1.2,0.2,0,17.6,0
10,31,5,0,0,17.4,1.2,0.2,0,17.4,0
10,31,6,48,30,18.6,1,0.2,42.739,20.044,36.36137
10,31,7,292,125,21.6,0.9,0.2,265.189,31.243,311.546385
10,31,8,462,182,24.8,1.1,0.2,500.359,42.134,580.872107
10,31,9,561,215,27.5,1.7,0.2,689.143,48.24,777.731774
10,31,10,614,232,29.2,2.3,0.2,812.419,50.82,903.074761
10,31,11,650,231,30.1,2.5,0.2,870.14,52.395,959.271403
10,31,12,649,222,30.4,2.7,0.2,838.601,51.135,931.18984
10,31,13,609,202,30.2,2.8,0.2,718.317,47.677,813.203334
10,31,14,381,214,29.3,2.7,0.2,481.931,41.251,559.4014
10,31,15,234,141,27,1.9,0.2,261.508,34.55,303.671257
10,31,16,39,35,23.7,1.3,0.2,46.899,25.2,42.378457
10,31,17,0,0,21.5,1.4,0.2,0,0,0
10,31,18,0,0,20.7,1.5,0.2,0,20.7,0
10,31,19,0,0,19.9,1.5,0.2,0,19.9,0
10,31,20,0,0,19.4,1.4,0.2,0,19.4,0
10,31,21,0,0,19.3,1.2,0.2,0,19.3,0
10,31,22,0,0,19.4,1,0.2,0,19.4,0
10,31,23,0,0,19.4,0.9,0.2,0,19.4,0
11,1,0,0,0,19.2,0.8,0.2,0,19.2,0
11,1,1,0,0,19.1,0.8,0.2,0,19.1,0
11,1,2,0,0,19.1,0.7,0.2,0,19.1,0
11,1,3,0,0,19.1,0.7,0.2,0,19.1,0
11,1,4,0,0,19,0.6,0.2,0,19,0
11,1,5,0,0,18,0.8,0.2,0,18,0
11,1,6,60,30,19,0.8,0.2,45.335,20.601,37.849309
11,1,7,285,124,21.3,0.7,0.2,260.913,31.307,306.085404
11,1,8,441,186,24.1,0.9,0.2,490.737,41.985,569.64736
11,1,9,536,224,26.6,1.5,0.2,678.3,47.931,766.148633
11,1,10,578,248,28.4,1.9,0.2,796.946,51.357,883.383586
11,1,11,580,263,29.3,2.2,0.2,836.497,51.977,922.885515
11,1,12,562,259,29.6,2.3,0.2,797.391,50.813,885.357563
11,1,13,527,233,29.6,2.2,0.2,685.697,48.224,773.026692
11,1,14,456,187,28.9,2,0.2,507.139,43.266,585.782072
11,1,15,301,128,26.7,1.4,0.2,276.579,35.605,320.640568
11,1,16,72,36,23.3,1,0.2,55.46,25.192,49.975413
11,1,17,0,0,21.1,1.1,0.2,0,0,0
11,1,18,0,0,20.3,1,0.2,0,20.3,0
11,1,19,0,0,19.7,1,0.2,0,19.7,0
11,1,20,0,0,19.1,1,0.2,0,19.1,0
11,1,21,0,0,18.8,1,0.2,0,18.8,0
11,1,22,0,0,18.6,1,0.2,0,18.6,0
11,1,23,0,0,18.5,0.9,0.2,0,18.5,0
11,2,0,0,0,18.3,0.9,0.2,0,18.3,0
11,2,1,0,0,18.2,0.8,0.2,0,18.2,0
11,2,2,0,0,18.1,0.8,0.2,0,18.1,0
11,2,3,0,0,18,0.8,0.2,0,18,0
11,2,4,0,0,17.8,0.8,0.2,0,17.8,0
11,2,5,0,0,17.7,0.7,0.2,0,17.7,0
11,2,6,59,30,18.6,0.5,0.2,45.341,20.344,38.128273
11,2,7,291,124,20.9,0.8,0.2,263.348,30.73,309.706899
11,2,8,451,184,23.6,1.5,0.2,494.293,39.182,580.852785
11,2,9,545,221,26.2,2.1,0.2,681.209,45.075,779.070247
11,2,10,555,257,28,2.6,0.2,785.366,47.764,883.626889
11,2,11,495,299,28.8,2.8,0.2,796.316,48.124,891.580816
11,2,12,500,284,29.2,2.9,0.2,768.295,47.534,863.90861
11,2,13,445,263,29,2.8,0.2,643.636,44.648,734.928469
11,2,14,326,223,28.2,2.5,0.2,455.862,39.918,530.786369
11,2,15,208,138,26,1.7,0.2,241.459,33.271,280.536133
11,2,16,43,30,22.6,1.2,0.2,42.091,23.969,36.39945
11,2,17,0,0,20.4,1.2,0.2,0,0,0
11,2,18,0,0,19.6,1.2,0.2,0,19.6,0
11,2,19,0,0,18.9,1.2,0.2,0,18.9,0
11,2,20,0,0,18.3,1.1,0.2,0,18.3,0
11,2,21,0,0,18.1,1.1,0.2,0,18.1,0
11,2,22,0,0,18.1,1.1,0.2,0,18.1,0
11,2,23,0,0,18.2,0.9,0.2,0,18.2,0
11,3,0,0,0,18.3,0.8,0.2,0,18.3,0
11,3,1,0,0,18.2,0.7,0.2,0,18.2,0
11,3,2,0,0,18,0.7,0.2,0,18,0
11,3,3,0,0,17.6,0.7,0.2,0,17.6,0
11,3,4,0,0,17.3,0.7,0.2,0,17.3,0
11,3,5,0,0,16.4,0.8,0.2,0,16.4,0
11,3,6,39,23,17.1,0.8,0.2,32.923,18.261,25.538454
11,3,7,223,125,19.4,0.8,0.2,235.287,28.182,277.998459
11,3,8,371,199,22.4,1,0.2,453.078,38.489,531.90986
11,3,9,465,245,25.3,1.4,0.2,643.5,45.997,731.572622
11,3,10,471,289,27.2,2,0.2,744.842,48.212,834.983621
11,3,11,391,340,28,2.2,0.2,736.045,47.935,822.786468
11,3,12,382,327,28.4,2.3,0.2,701.27,47.039,787.8435
11,3,13,406,270,28.4,2.3,0.2,620.039,44.91,706.428575
11,3,14,444,188,27.8,2.2,0.2,499.136,41.39,580.996301
11,3,15,290,126,25.4,1.6,0.2,269.036,33.679,313.778072
11,3,16,65,32,21.8,1.1,0.2,49.401,23.434,43.077877
11,3,17,0,0,19.7,1.2,0.2,0,0,0
11,3,18,0,0,19.1,1.2,0.2,0,19.1,0
11,3,19,0,0,18.6,1.1,0.2,0,18.6,0
11,3,20,0,0,18.2,1.1,0.2,0,18.2,0
11,3,21,0,0,17.9,1.1,0.2,0,17.9,0
11,3,22,0,0,17.6,1.1,0.2,0,17.6,0
11,3,23,0,0,17.4,1,0.2,0,17.4,0
11,4,0,0,0,17.2,1,0.2,0,17.2,0
11,4,1,0,0,16.9,1,0.2,0,16.9,0
11,4,2,0,0,16.7,1,0.2,0,16.7,0
11,4,3,0,0,16.4,1,0.2,0,16.4,0
11,4,4,0,0,16.2,1,0.2,0,16.2,0
11,4,5,0,0,16,1,0.2,0,16,0
11,4,6,60,25,17.2,0.9,0.2,42.377,18.639,33.688594
11,4,7,297,114,19.9,0.8,0.2,254.22,29.387,299.80703
11,4,8,465,171,22.8,1,0.2,487.886,40.137,571.514507
11,4,9,570,202,25.6,1.6,0.2,678.176,46.467,772.070854
11,4,10,586,234,27.6,2.5,0.2,785.41,47.736,884.973648
11,4,11,534,273,28.6,3,0.2,802.047,47.415,902.025716
11,4,12,556,250,29.1,3.4,0.2,779.144,46.236,882.59329
11,4,13,507,229,29,3.5,0.2,662.888,43.373,762.774561
11,4,14,386,197,28.3,3.2,0.2,464.37,38.883,544.652343
11,4,15,258,124,25.9,2.1,0.2,252.515,32.899,294.404262
11,4,16,59,29,22.4,1.2,0.2,44.646,23.842,38.164461
11,4,17,0,0,20.4,1.1,0.2,0,20.4,0
11,4,18,0,0,19.8,1,0.2,0,19.8,0
11,4,19,0,0,19.2,0.9,0.2,0,19.2,0
11,4,20,0,0,18.6,1,0.2,0,18.6,0
11,4,21,0,0,18.1,1,0.2,0,18.1,0
11,4,22,0,0,17.6,1.1,0.2,0,17.6,0
11,4,23,0,0,17.3,1.1,0.2,0,17.3,0
11,5,0,0,0,17,1.1,0.2,0,17,0
11,5,1,0,0,16.7,1.1,0.2,0,16.7,0
11,5,2,0,0,16.4,1.1,0.2,0,16.4,0
11,5,3,0,0,15.9,1.1,0.2,0,15.9,0
11,5,4,0,0,15.7,1.1,0.2,0,15.7,0
11,5,5,0,0,15.2,1.1,0.2,0,15.2,0
11,5,6,108,29,16.5,1,0.2,57.459,18.389,47.569499
11,5,7,428,97,19.8,1.1,0.2,296.034,30.024,350.333587
11,5,8,605,134,23.2,1,0.2,537.255,42.307,627.142511
11,5,9,700,155,25.9,1.2,0.2,730.931,50.58,820.561457
11,5,10,712,180,27.8,2,0.2,839.65,51.522,933.557298
11,5,11,663,214,28.9,2.6,0.2,857.397,50.482,954.566472
11,5,12,662,204,29.4,3,0.2,824.564,48.768,926.416282
11,5,13,628,185,29.3,3.1,0.2,712.276,45.778,814.242661
11,5,14,549,154,28.6,3,0.2,527.922,41.049,618.077519
11,5,15,394,107,26.3,2,0.2,298.43,34.739,348.024579
11,5,16,110,32,22.6,1.2,0.2,62.573,24.601,54.695773
11,5,17,0,0,20.6,1.1,0.2,0,20.6,0
11,5,18,0,0,20.1,1,0.2,0,20.1,0
11,5,19,0,0,19.4,1,0.2,0,19.4,0
11,5,20,0,0,18.4,1.1,0.2,0,18.4,0
11,5,21,0,0,17.6,1.3,0.2,0,17.6,0
11,5,22,0,0,17,1.3,0.2,0,17,0
11,5,23,0,0,16.7,1.3,0.2,0,16.7,0
11,6,0,0,0,16.6,1.3,0.2,0,16.6,0
11,6,1,0,0,16.5,1.3,0.2,0,16.5,0
11,6,2,0,0,16.5,1.3,0.2,0,16.5,0
11,6,3,0,0,16.3,1.2,0.2,0,16.3,0
11,6,4,0,0,16.3,1.2,0.2,0,16.3,0
11,6,5,0,0,15.8,1.2,0.2,0,15.8,0
11,6,6,115,27,16.7,1.1,0.2,59.788,18.598,48.309973
11,6,7,460,92,19.8,1.1,0.2,303.54,30.281,358.948917
11,6,8,644,126,23.2,1,0.2,552.038,42.837,643.921939
11,6,9,743,144,26,1.2,0.2,750.87,51.359,841.036139
11,6,10,776,160,28.2,2.1,0.2,872.021,52.355,967.155759
11,6,11,767,174,29.3,2.7,0.2,907.238,51.744,1006.347293
11,6,12,780,160,29.8,3,0.2,879.076,50.461,982.611258
11,6,13,745,146,29.7,3.2,0.2,761.209,47.034,867.931342
11,6,14,646,130,29,2.9,0.2,565.702,42.575,660.395604
11,6,15,505,90,26.3,1.9,0.2,327.953,35.764,382.242195
11,6,16,177,33,22.5,1.2,0.2,82.137,25.098,71.953451
11,6,17,0,0,20.3,1.2,0.2,0,20.3,0
11,6,18,0,0,19.7,1,0.2,0,19.7,0
11,6,19,0,0,18.8,1,0.2,0,18.8,0
11,6,20,0,0,17.8,1.1,0.2,0,17.8,0
11,6,21,0,0,17.1,1.2,0.2,0,17.1,0
11,6,22,0,0,16.6,1.3,0.2,0,16.6,0
11,6,23,0,0,16.3,1.3,0.2,0,16.3,0
11,7,0,0,0,16.1,1.3,0.2,0,16.1,0
11,7,1,0,0,16.1,1.2,0.2,0,16.1,0
11,7,2,0,0,15.9,1.2,0.2,0,15.9,0
11,7,3,0,0,15.6,1.2,0.2,0,15.6,0
11,7,4,0,0,15.4,1.2,0.2,0,15.4,0
11,7,5,0,0,14.9,1.3,0.2,0,14.9,0
11,7,6,156,28,16.1,1.1,0.2,69.893,18.31,57.31952
11,7,7,533,81,19.7,1.3,0.2,323.57,30.342,383.172981
11,7,8,713,108,23.3,1.2,0.2,574.243,42.748,671.567121
11,7,9,808,122,26.1,0.9,0.2,775.006,54.329,858.320864
11,7,10,828,139,28.2,1.6,0.2,887.809,55.509,972.480907
11,7,11,793,163,29.3,2.3,0.2,916.913,53.719,1009.140387
11,7,12,796,153,29.7,2.8,0.2,883.673,51.195,985.162934
11,7,13,729,151,29.5,3,0.2,752.822,47.22,857.653133
11,7,14,572,146,28.6,2.8,0.2,532.088,41.587,622.295543
11,7,15,402,103,26,1.8,0.2,296.808,34.745,345.735978
11,7,16,104,29,22.3,1.2,0.2,58.027,24.15,49.712491
11,7,17,0,0,20.5,1.1,0.2,0,20.5,0
11,7,18,0,0,20.2,0.9,0.2,0,20.2,0
11,7,19,0,0,19.5,0.8,0.2,0,19.5,0
11,7,20,0,0,18.7,1,0.2,0,18.7,0
11,7,21,0,0,17.9,1.1,0.2,0,17.9,0
11,7,22,0,0,17.2,1.2,0.2,0,17.2,0
11,7,23,0,0,16.5,1.2,0.2,0,16.5,0
11,8,0,0,0,16,1.2,0.2,0,16,0
11,8,1,0,0,15.6,1.3,0.2,0,15.6,0
11,8,2,0,0,15.3,1.3,0.2,0,15.3,0
11,8,3,0,0,15,1.3,0.2,0,15,0
11,8,4,0,0,14.9,1.3,0.2,0,14.9,0
11,8,5,0,0,14.7,1.3,0.2,0,14.7,0
11,8,6,63,22,15.8,1.1,0.2,39.498,17.051,29.223292
11,8,7,335,104,18.8,1.1,0.2,262.982,27.879,311.841076
11,8,8,516,154,22.1,1,0.2,498.033,39.808,585.801825
11,8,9,625,181,24.7,1,0.2,696.32,49.401,784.842477
11,8,10,643,209,26.6,1.5,0.2,805.961,51.93,894.063592
11,8,11,589,245,27.6,1.9,0.2,816.992,51.135,906.527341
11,8,12,595,233,28,2.2,0.2,790.415,49.452,884.97214
11,8,13,543,214,27.8,2.3,0.2,671.362,45.698,766.601136
11,8,14,419,185,27,2,0.2,470.017,40.319,549.217867
11,8,15,279,117,24.6,1.3,0.2,253.269,32.942,294.855511
11,8,16,61,25,21.8,0.9,0.2,43.833,23.31,36.019403
11,8,17,0,0,20.8,0.8,0.2,0,20.8,0
11,8,18,0,0,20.2,0.8,0.2,0,20.2,0
11,8,19,0,0,19.2,0.9,0.2,0,19.2,0
11,8,20,0,0,18.1,1.1,0.2,0,18.1,0
11,8,21,0,0,17.3,1.2,0.2,0,17.3,0
11,8,22,0,0,16.8,1.2,0.2,0,16.8,0
11,8,23,0,0,16.6,1.2,0.2,0,16.6,0
11,9,0,0,0,16.6,1.2,0.2,0,16.6,0
11,9,1,0,0,16.6,1.2,0.2,0,16.6,0
11,9,2,0,0,16.4,1.2,0.2,0,16.4,0
11,9,3,0,0,16.1,1.2,0.2,0,16.1,0
11,9,4,0,0,15.9,1.2,0.2,0,15.9,0
11,9,5,0,0,15.4,1.2,0.2,0,15.4,0
11,9,6,59,21,16.1,1.1,0.2,37.297,17.265,25.949944
11,9,7,330,104,18.9,1.1,0.2,260.462,27.891,308.509172
11,9,8,520,154,22.6,1.1,0.2,499.603,39.925,587.57158
11,9,9,637,177,25.6,0.6,0.2,700.102,53.244,776.637032
11,9,10,680,194,27.9,0.8,0.2,820.902,58.534,885.761175
11,9,11,658,213,29,1.3,0.2,846.213,56.837,917.608102
11,9,12,654,204,29.5,1.7,0.2,812.256,53.929,893.548304
11,9,13,584,196,29.2,1.8,0.2,682.687,49.326,768.773317
11,9,14,440,176,28.3,1.7,0.2,480.238,42.791,556.094759
11,9,15,286,113,25.4,1.3,0.2,251.615,33.686,291.79348
11,9,16,60,23,21.9,1,0.2,41.241,23.277,32.763629
11,9,17,0,0,20.1,1.1,0.2,0,20.1,0
11,9,18,0,0,19.2,1.1,0.2,0,19.2,0
11,9,19,0,0,18.4,1.2,0.2,0,18.4,0
11,9,20,0,0,18,1.2,0.2,0,18,0
11,9,21,0,0,17.5,1.3,0.2,0,17.5,0
11,9,22,0,0,17,1.3,0.2,0,17,0
11,9,23,0,0,16.7,1.3,0.2,0,16.7,0
11,10,0,0,0,16.7,1.3,0.2,0,16.7,0
11,10,1,0,0,16.8,1.3,0.2,0,16.8,0
11,10,2,0,0,16.9,1.3,0.2,0,16.9,0
11,10,3,0,0,16.9,1.3,0.2,0,16.9,0
11,10,4,0,0,16.8,1.4,0.2,0,16.8,0
11,10,5,0,0,16.8,1.4,0.2,0,16.8,0
11,10,6,49,21,17.9,1.2,0.2,35.496,18.989,24.6263
11,10,7,262,96,21.1,1.3,0.2,217.572,28.256,254.755859
11,10,8,490,138,24.9,1.5,0.2,462.794,39.505,544.366415
11,10,9,631,172,27.5,1.8,0.2,688.998,47.822,782.339863
11,10,10,667,195,29,2.3,0.2,809.291,50.558,903.935164
11,10,11,461,267,29.7,2.4,0.2,723.926,48.593,810.187711
11,10,12,636,210,30.1,2.3,0.2,801.575,51.447,891.136523
11,10,13,584,195,30,2.1,0.2,680.664,48.873,768.139377
11,10,14,487,161,29.3,1.7,0.2,492.985,44.181,568.734355
11,10,15,323,108,27.1,1.2,0.2,261.742,35.927,301.141438
11,10,16,73,24,24.4,1,0.2,45.555,25.921,36.479743
11,10,17,0,0,23,1,0.2,0,23,0
11,10,18,0,0,22,1,0.2,0,22,0
11,10,19,0,0,20.9,1.1,0.2,0,20.9,0
11,10,20,0,0,19.9,1.2,0.2,0,19.9,0
11,10,21,0,0,19,1.2,0.2,0,19,0
11,10,22,0,0,18.4,1.3,0.2,0,18.4,0
11,10,23,0,0,18,1.3,0.2,0,18,0
11,11,0,0,0,17.6,1.3,0.2,0,17.6,0
11,11,1,0,0,17.1,1.3,0.2,0,17.1,0
11,11,2,0,0,16.7,1.3,0.2,0,16.7,0
11,11,3,0,0,16.3,1.3,0.2,0,16.3,0
11,11,4,0,0,16.1,1.4,0.2,0,16.1,0
11,11,5,0,0,15.7,1.3,0.2,0,15.7,0
11,11,6,83,21,17,1.2,0.2,42.237,18.257,28.148417
11,11,7,403,91,20.5,1.5,0.2,275.639,29.153,324.947907
11,11,8,593,128,24.3,1.6,0.2,516.847,40.259,608.825663
11,11,9,694,149,26.7,1.4,0.2,711.338,49.622,802.97972
11,11,10,723,169,28,1.3,0.2,828.15,55.272,907.710386
11,11,11,696,192,28.7,1.2,0.2,855.255,57.523,925.781895
11,11,12,690,185,29,1.1,0.2,820.812,57.361,890.687094
11,11,13,644,171,28.9,1,0.2,703.385,53.856,778.382149
11,11,14,545,147,28.3,1,0.2,513.342,46.555,587.75842
11,11,15,388,100,26.3,0.9,0.2,286.189,36.704,329.497898
11,11,16,102,26,23.5,0.9,0.2,54.585,25.353,44.085505
11,11,17,0,0,21.6,1,0.2,0,21.6,0
11,11,18,0,0,20.3,1.1,0.2,0,20.3,0
11,11,19,0,0,19.2,1.1,0.2,0,19.2,0
11,11,20,0,0,18.3,1.2,0.2,0,18.3,0
11,11,21,0,0,17.7,1.2,0.2,0,17.7,0
11,11,22,0,0,17.3,1.2,0.2,0,17.3,0
11,11,23,0,0,17,1.2,0.2,0,17,0
11,12,0,0,0,16.7,1.3,0.2,0,16.7,0
11,12,1,0,0,16.5,1.3,0.2,0,16.5,0
11,12,2,0,0,16.4,1.3,0.2,0,16.4,0
11,12,3,0,0,16.1,1.3,0.2,0,16.1,0
11,12,4,0,0,16,1.3,0.2,0,16,0
11,12,5,0,0,15.8,1.3,0.2,0,15.8,0
11,12,6,122,22,17,1.1,0.2,55.299,18.683,38.980118
11,12,7,484,79,20.4,1.1,0.2,296.772,30.634,348.354767
11,12,8,665,109,24,0.8,0.2,539.33,44.222,626.530719
11,12,9,755,127,26.5,0.6,0.2,732.022,55.428,807.231211
11,12,10,775,146,28,0.9,0.2,845.675,58.759,913.979828
11,12,11,740,170,28.7,1.1,0.2,869.159,58.726,936.859991
11,12,12,730,165,29,1.3,0.2,832.347,56.411,907.896819
11,12,13,323,236,28.9,1.6,0.2,513.291,44.681,583.892033
11,12,14,532,146,28.1,1.7,0.2,503.513,43.305,584.230712
11,12,15,370,99,25.8,1.4,0.2,277.114,34.713,321.122888
11,12,16,93,24,22.5,1.1,0.2,49.996,24.104,39.250669
11,12,17,0,0,20.4,1.2,0.2,0,20.4,0
11,12,18,0,0,19.3,1.2,0.2,0,19.3,0
11,12,19,0,0,18.5,1.2,0.2,0,18.5,0
11,12,20,0,0,17.8,1.1,0.2,0,17.8,0
11,12,21,0,0,17.5,1.1,0.2,0,17.5,0
11,12,22,0,0,17.3,1.2,0.2,0,17.3,0
11,12,23,0,0,17.3,1.2,0.2,0,17.3,0
11,13,0,0,0,17.2,1.2,0.2,0,17.2,0
11,13,1,0,0,17.1,1.2,0.2,0,17.1,0
11,13,2,0,0,17.1,1.2,0.2,0,17.1,0
11,13,3,0,0,17.2,1.1,0.2,0,17.2,0
11,13,4,0,0,17.3,1.1,0.2,0,17.3,0
11,13,5,0,0,17.1,1.1,0.2,0,17.1,0
11,13,6,74,19,17.9,1,0.2,38.006,19.064,23.030199
11,13,7,380,91,20.5,0.8,0.2,265.01,30.372,309.806794
11,13,8,556,135,23.8,0.9,0.2,496.822,41.935,580.542985
11,13,9,650,161,26.3,1.6,0.2,687.854,47.488,783.090536
11,13,10,646,197,27.7,2.3,0.2,789.103,48.723,888.629291
11,13,11,561,246,28.4,2.6,0.2,787.436,48.222,885.19277
11,13,12,551,239,28.7,2.8,0.2,753.792,47.022,852.885633
11,13,13,490,222,28.4,2.8,0.2,635.134,43.859,730.458672
11,13,14,372,186,27.5,2.5,0.2,439.997,38.823,516.387608
11,13,15,228,113,25,1.7,0.2,226.5,31.814,262.927071
11,13,16,40,18,21.6,1.2,0.2,30.817,22.569,21.742982
11,13,17,0,0,19.7,1.1,0.2,0,19.7,0
11,13,18,0,0,19,1.1,0.2,0,19,0
11,13,19,0,0,18.4,1.1,0.2,0,18.4,0
11,13,20,0,0,17.9,1.1,0.2,0,17.9,0
11,13,21,0,0,17.5,1.1,0.2,0,17.5,0
11,13,22,0,0,17.3,1.1,0.2,0,17.3,0
11,13,23,0,0,17.1,1.1,0.2,0,17.1,0
11,14,0,0,0,17,1.1,0.2,0,17,0
11,14,1,0,0,16.9,1.1,0.2,0,16.9,0
11,14,2,0,0,16.7,1.2,0.2,0,16.7,0
11,14,3,0,0,16.6,1.1,0.2,0,16.6,0
11,14,4,0,0,16.6,1.1,0.2,0,16.6,0
11,14,5,0,0,16.6,1,0.2,0,16.6,0
11,14,6,37,14,17.3,0.9,0.2,24.222,18.043,11.287646
11,14,7,263,102,19.5,0.9,0.2,223.949,27.627,262.65223
11,14,8,428,166,22.5,0.9,0.2,452.268,38.998,532.148951
11,14,9,230,247,24.9,1.2,0.2,441.424,39.777,509.675875
11,14,10,295,285,26.5,1.7,0.2,571.871,43.674,650.820455
11,14,11,471,267,27.5,1.9,0.2,729.361,48.507,817.460484
11,14,12,279,293,28,1.9,0.2,568.996,44.378,645.015314
11,14,13,410,231,28,1.8,0.2,573.746,44.905,655.157684
11,14,14,369,185,27.3,1.5,0.2,436.746,41.071,507.756672
11,14,15,221,113,25.1,1.1,0.2,223.542,32.823,258.11944
11,14,16,36,18,22.5,0.9,0.2,27.414,23.433,18.72756
11,14,17,0,0,21.2,1,0.2,0,21.2,0
11,14,18,0,0,20.6,0.9,0.2,0,20.6,0
11,14,19,0,0,20.1,0.8,0.2,0,20.1,0
11,14,20,0,0,19.3,0.9,0.2,0,19.3,0
11,14,21,0,0,18.3,1,0.2,0,18.3,0
11,14,22,0,0,17.5,1.1,0.2,0,17.5,0
11,14,23,0,0,17.1,1.2,0.2,0,17.1,0
11,15,0,0,0,17,1.2,0.2,0,17,0
11,15,1,0,0,16.9,1.3,0.2,0,16.9,0
11,15,2,0,0,16.9,1.2,0.2,0,16.9,0
11,15,3,0,0,16.8,1.2,0.2,0,16.8,0
11,15,4,0,0,16.8,1.2,0.2,0,16.8,0
11,15,5,0,0,16.7,1.2,0.2,0,16.7,0
11,15,6,14,8,17.6,1.1,0.2,11.046,17.926,1.780209
11,15,7,154,100,20.3,1.5,0.2,172.118,25.704,200.459335
11,15,8,286,188,23.6,1.6,0.2,383.795,35.432,454.368636
11,15,9,375,244,26.2,1.5,0.2,556.618,43.708,638.336581
11,15,10,444,274,27.9,1.6,0.2,685.653,48.963,767.881891
11,15,11,495,271,28.7,1.8,0.2,754.05,50.879,837.256656
11,15,12,465,269,28.9,1.9,0.2,710.739,49.38,794.797875
11,15,13,413,243,28.6,1.8,0.2,589.157,45.959,670.077098
11,15,14,329,193,27.8,1.5,0.2,420.854,41.067,488.24942
11,15,15,149,109,26,0.9,0.2,182.945,32.65,208.794734
11,15,16,22,15,24.2,0.6,0.2,20.837,24.968,12.321499
11,15,17,0,0,23.1,0.5,0.2,0,23.1,0
11,15,18,0,0,21.8,0.8,0.2,0,21.8,0
11,15,19,0,0,20.2,1,0.2,0,20.2,0
11,15,20,0,0,18.8,1.3,0.2,0,18.8,0
11,15,21,0,0,17.7,1.6,0.2,0,17.7,0
11,15,22,0,0,17,1.5,0.2,0,17,0
11,15,23,0,0,17.1,1.3,0.2,0,17.1,0
11,16,0,0,0,17,1.3,0.2,0,17,0
11,16,1,0,0,16.4,1.4,0.2,0,16.4,0
11,16,2,0,0,15.9,1.4,0.2,0,15.9,0
11,16,3,0,0,15.5,1.4,0.2,0,15.5,0
11,16,4,0,0,15.2,1.3,0.2,0,15.2,0
11,16,5,0,0,15,1.1,0.2,0,15,0
11,16,6,12,9,16,0.9,0.2,11.696,16.363,2.342473
11,16,7,139,107,17.9,0.9,0.2,174.449,24.232,204.622359
11,16,8,263,204,20.1,1.2,0.2,387.905,33.211,463.175619
11,16,9,339,272,22,1.4,0.2,560.701,40.037,652.201223
11,16,10,219,300,23.3,1.3,0.2,512.572,40.138,589.516242
11,16,11,314,282,24.1,1.3,0.2,595.064,43.651,677.144071
11,16,12,517,234,24.5,1.5,0.2,716.548,47.018,810.763568
11,16,13,574,191,24.5,1.6,0.2,663.598,44.933,762.127397
11,16,14,472,160,24.1,1.5,0.2,479.605,39.233,564.928673
11,16,15,312,104,22.6,1.1,0.2,251.901,31.3,294.319158
11,16,16,67,24,20.1,0.9,0.2,44.575,21.593,33.727434
11,16,17,0,0,18.2,1,0.2,0,18.2,0
11,16,18,0,0,17.4,1,0.2,0,17.4,0
11,16,19,0,0,16.7,1.1,0.2,0,16.7,0
11,16,20,0,0,16.1,1.1,0.2,0,16.1,0
11,16,21,0,0,15.6,1.2,0.2,0,15.6,0
11,16,22,0,0,15.2,1.1,0.2,0,15.2,0
11,16,23,0,0,15,1.1,0.2,0,15,0
11,17,0,0,0,14.9,1.1,0.2,0,14.9,0
11,17,1,0,0,14.8,1.1,0.2,0,14.8,0
11,17,2,0,0,14.8,1,0.2,0,14.8,0
11,17,3,0,0,14.7,1,0.2,0,14.7,0
11,17,4,0,0,14.7,1,0.2,0,14.7,0
